Churn,Contract_One year,Contract_Two year,Dependents_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,InternetService_Fiber optic,InternetService_No,MonthlyCharges,MultipleLines_No phone service,MultipleLines_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,PaperlessBilling_Yes,Partner_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PhoneService_Yes,SeniorCitizen_1,StreamingMovies_No internet service,StreamingMovies_Yes,StreamingTV_No internet service,StreamingTV_Yes,TechSupport_No internet service,TechSupport_Yes,TotalCharges,gender_Male,tenure
1,True,False,True,True,False,False,True,19.85,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,35.9,True,2
0,False,False,False,True,False,False,True,20.35,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,697.65,True,37
1,False,False,False,False,False,False,False,24.25,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,96.05,False,4
0,False,False,False,False,False,False,False,45.25,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,428.7,False,10
0,False,False,False,True,False,False,True,20.05,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,20.05,True,1
0,False,True,True,False,False,False,False,69.55,False,True,False,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,4459.15,True,65
0,False,True,True,True,False,False,True,19.5,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,1167.6,False,57
0,False,False,False,False,True,True,False,74.75,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,238.1,False,3
1,False,False,False,False,False,True,False,69.65,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,145.15,False,2
0,False,False,False,False,True,False,False,30.2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1453.1,True,49
1,False,False,False,False,False,False,False,45.65,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,191.05,False,4
0,False,True,False,False,True,False,False,57.8,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,4039.3,False,70
0,True,False,True,True,False,False,True,19.85,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,False,1039.45,False,53
0,False,True,True,True,False,False,True,25.55,False,True,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,1336.1,True,53
1,False,False,False,False,False,True,False,75.05,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,75.05,False,1
0,False,False,False,True,False,False,True,24.85,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,493.4,True,22
1,False,False,False,False,False,False,False,49.15,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,2550.9,True,52
0,False,True,False,False,True,True,False,110.35,False,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,True,7246.15,True,65
0,True,False,False,True,False,False,True,24.55,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1203.95,False,48
1,False,False,False,False,False,False,False,34.7,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,62.25,False,2
0,False,False,False,False,True,True,False,107.95,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,313.6,True,3
0,False,False,False,False,False,True,False,81.4,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,3775.85,True,45
1,False,False,True,False,False,True,False,80.0,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,80.0,True,1
0,False,True,True,False,True,False,False,73.8,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,4616.05,False,61
0,False,False,False,False,False,False,False,64.4,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,195.65,True,3
0,True,False,False,False,True,True,False,103.75,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,4188.4,False,40
0,False,False,False,False,False,True,False,71.1,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,71.1,False,1
0,False,False,False,False,False,False,False,49.9,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,49.9,False,1
0,True,False,False,True,False,False,True,24.6,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,1266.4,True,51
1,False,False,False,False,False,False,False,49.25,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,91.1,True,2
0,True,False,False,False,False,False,False,30.1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1623.4,True,52
0,False,False,False,False,False,True,False,83.4,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,4149.45,True,51
0,False,False,False,True,False,False,True,20.45,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,20.45,True,1
0,True,False,True,False,False,False,False,75.25,False,True,False,True,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,2344.5,True,31
0,True,False,True,True,False,False,True,20.55,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,1013.05,True,47
1,False,False,False,False,False,True,False,75.1,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,270.7,False,3
0,True,False,False,True,False,False,True,20.05,False,False,True,False,True,False,True,False,False,False,True,True,True,True,False,True,False,True,False,417.0,False,22
0,False,False,False,True,False,False,True,20.65,False,False,True,False,True,False,True,True,False,False,True,True,False,True,False,True,False,True,False,20.65,False,1
0,False,True,False,False,True,False,False,85.15,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True,6316.2,True,72
1,False,False,True,False,True,False,False,50.15,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,168.15,True,3
0,True,False,True,False,False,True,False,84.95,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,4018.05,True,47
0,False,True,True,False,True,False,False,66.5,False,True,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,4811.6,True,72
0,False,True,True,False,True,False,False,63.3,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,4189.7,True,66
0,False,False,False,False,False,True,False,83.15,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,2848.45,True,35
0,False,False,False,False,False,True,False,84.9,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,2516.2,True,29
0,False,False,False,True,False,False,True,20.55,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,33.6,False,2
0,False,False,False,False,False,False,False,49.25,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,208.45,True,4
1,False,False,False,False,False,True,False,79.85,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,2015.35,False,25
0,False,True,False,False,False,False,False,59.6,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,3739.8,False,65
0,True,False,False,False,False,True,False,104.65,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False,True,False,True,2964.0,True,27
0,False,False,False,False,True,True,False,75.3,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,2263.4,True,29
0,False,False,True,False,True,False,False,80.1,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,2211.8,True,29
1,False,False,False,True,False,False,True,19.55,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,19.55,True,1
0,False,False,False,False,True,True,False,81.0,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,False,True,1683.7,False,20
0,False,True,False,True,False,False,True,24.7,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,1519.0,False,58
0,False,False,True,False,False,True,False,86.0,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,1164.05,False,14
0,False,True,False,True,False,False,True,25.4,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,1710.9,True,72
0,False,False,False,False,False,True,False,89.15,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,4245.55,True,46
